name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,humidity,precip,windgust,windspeed,cloudcover,description,icon
NgheAn,2021-04-14,30.2,25,27.1,37.4,25,29.7,86.3,0,25.9,15.5,88.6,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-04-15,30.8,26,27.7,36.9,26,30.9,85.9,0,29.2,16.6,83,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-04-16,29.1,25.4,27,34.8,25.4,29.6,89,2.2,27.7,14.4,81.8,Partly cloudy throughout the day with rain in the morning and afternoon,rain
NgheAn,2021-04-17,29.1,23.9,26.1,32.8,23.9,26.4,88.4,25,31.7,18,91.5,Cloudy skies throughout the day with rain in the morning and afternoon,rain
NgheAn,2021-04-18,27.4,23.4,25.3,30.5,23.4,25.6,89.1,32,25.9,15.5,91.5,Cloudy skies throughout the day with rain in the morning and afternoon,rain
NgheAn,2021-04-19,30.1,24.4,27,36,24.4,29.8,86.4,7.1,25.2,13.7,81.4,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2021-04-20,31.5,24.6,28.2,39.1,24.6,32.3,83.9,0,28.1,17.6,40.2,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-04-21,30.9,25.1,28.1,38,25.1,32.9,85.4,0,28.4,16.6,41.6,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-04-22,30.9,26.2,28.3,39,26.2,33,86.2,0,29.5,16.6,50.2,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-04-23,30.9,26.2,28.5,40,26.2,34.1,87.6,0,30.2,19.4,50,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-04-24,31.9,26.6,28.9,42.1,26.6,35.4,86.9,0,31.3,19.1,74.5,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-04-25,31.8,26.6,28.8,42.3,26.6,35.8,89.1,0,26.6,18.7,92,Cloudy skies throughout the day,cloudy
NgheAn,2021-04-26,30.1,24.1,27.2,38.5,24.1,30.9,90.1,8,34.9,22,99.5,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2021-04-27,28.8,23.9,25.6,32.8,23.9,26.5,86.8,16.2,33.8,15.1,99.3,Cloudy skies throughout the day with rain,rain
NgheAn,2021-04-28,28.7,25.3,26.5,34,25.3,27.6,88.1,0.2,22.3,12.2,89.6,Partly cloudy throughout the day with early morning rain,rain
NgheAn,2021-04-29,25.8,21.1,23.1,25.8,21.1,23.1,84.7,43,48.6,27,96.4,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2021-04-30,29,21.3,24.9,30.7,21.3,25.3,79.1,0.1,22.3,10.8,79.9,Partly cloudy throughout the day with early morning rain,rain
NgheAn,2021-05-01,29.6,23.8,26.7,34.8,23.8,28.5,86.3,0,17.3,10.7,88.2,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-05-02,30.4,25.7,27.9,38.1,25.7,31.9,88,0.7,27.4,13.7,90.6,Cloudy skies throughout the day with early morning rain,rain
NgheAn,2021-05-03,31.5,25.7,28.6,40.5,25.7,34.2,85.6,0,31.7,16.9,72.2,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-05-04,31.9,24.6,28.6,41.3,24.6,33.7,83.2,0.1,27.4,15.5,44.4,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2021-05-05,30.8,24.2,27.4,37.9,24.2,31.1,86.5,2,28.4,15.5,83.1,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2021-05-06,29.3,23.7,26.9,36.3,23.7,29.6,87.7,1,27.4,12.2,86.7,Partly cloudy throughout the day with early morning rain,rain
NgheAn,2021-05-07,30.6,25.2,27.9,36.7,25.2,31.4,85.1,0,29.9,16.2,74.5,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-05-08,31.2,25.6,28,38.5,25.6,32,86.8,0,27,14.8,51.5,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-05-09,31.7,26.6,28.9,42.4,26.6,35.2,86.4,0,24.8,13.3,64.3,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-05-10,32.8,26.2,29.4,44,26.2,36.7,86.6,12,28.8,16.6,46.7,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2021-05-11,36.6,26.7,30.1,44.5,26.7,37.8,83,0,30.2,17.3,14.1,Clear conditions throughout the day,clear-day
NgheAn,2021-05-12,34.7,27.5,30.5,45.9,32.8,39.4,82.9,0,25.9,17.3,30.7,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-05-13,32.7,27.6,29.4,42.5,31.2,36.7,85.2,1,23.8,15.8,56.2,Partly cloudy throughout the day with afternoon rain,rain
NgheAn,2021-05-14,32.7,26.7,29.6,43.5,26.7,37.1,83.6,0,31.7,18.7,42.8,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-05-15,34.1,27.6,29.8,44.2,32.4,37.7,83.7,1.4,22.3,14.8,31.4,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2021-05-16,33.7,26.7,30.4,43.7,26.7,38.9,82.4,0,34.9,19.4,49,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-05-17,34.6,28.2,30.2,46.8,33.6,38.9,83.6,5.1,29.2,17.3,51.3,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2021-05-18,35.7,26.7,30.7,46.3,26.7,39.3,80,0,28.8,16.6,66.1,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-05-19,37.6,28.2,31.6,48.1,34,41.6,78.6,0,24.5,16.2,83.4,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-05-20,37.2,28.1,31.7,46.3,34,41.2,76.6,0,25.9,14.4,89.2,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-05-21,38.6,28.2,32.2,47.8,34,41.7,75.2,0,27,18.7,59.6,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-05-22,38.6,28.8,32.1,49.1,36.1,41.7,75.2,0,26.3,16.9,38.6,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-05-23,35.6,28.2,31.5,48.8,34.2,41.3,78.5,0,29.2,16.6,11.8,Clear conditions throughout the day,clear-day
NgheAn,2021-05-24,32.1,27.2,29.6,43.6,31.5,37.8,85.7,9.5,31.7,17.3,55,Partly cloudy throughout the day with rain,rain
NgheAn,2021-05-25,29,24.7,27,34.9,24.7,29.5,90.3,99.3,29.2,12.6,97.2,Cloudy skies throughout the day with rain,rain
NgheAn,2021-05-26,31.3,26.2,28.8,40.2,26.2,34.8,86.4,0.2,26.6,13.3,63.5,Partly cloudy throughout the day with afternoon rain,rain
NgheAn,2021-05-27,32.2,26.6,29.7,42.5,26.6,37.2,83.6,0.9,32.4,18.7,59.1,Partly cloudy throughout the day with rain,rain
NgheAn,2021-05-28,32.6,27.7,30.1,43.4,33.3,38.3,82.8,1,27,13.3,65.1,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2021-05-29,35.1,28.1,31.6,45.4,34.8,40.7,76.7,0,29.9,10.4,55.7,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-05-30,37.2,28.6,32.6,45.6,34.1,40.7,68.8,0,26.6,13.7,46.7,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-05-31,39.2,29.5,33.8,47.9,37.2,42.6,64.1,0,24.8,12.6,77.1,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-06-01,39.6,29.9,34.1,51.2,38.8,44.6,66.2,0,25.9,14,70.4,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-06-02,37.9,29.8,33.5,53,39.3,45.3,72,0,22.3,11.5,90.7,Cloudy skies throughout the day,cloudy
NgheAn,2021-06-03,39.7,30.2,34.2,54.4,39.4,45.7,69,0,28.8,15.5,71.1,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-06-04,34.1,29.1,31.2,45.9,33.6,39.4,74.4,0,46.1,22.7,90.7,Cloudy skies throughout the day,cloudy
NgheAn,2021-06-05,31,27.2,28.9,39,30.9,34.6,81.7,3.3,33.1,13.3,89.9,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2021-06-06,34.7,27.2,30.5,43.1,30.2,37.3,75.6,1,27.4,9.7,92,Cloudy skies throughout the day with afternoon rain,rain
NgheAn,2021-06-07,32.6,26.7,29.9,42,26.7,36.6,79.5,22.4,27.4,10.4,93.9,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2021-06-08,29.7,26.2,28.4,36.3,26.2,33.5,84.1,10.4,33.8,6.8,97.5,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2021-06-09,33.1,26.7,29.8,41.4,26.7,36,78.5,2.6,32.4,11.5,96.5,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2021-06-10,34.1,27.1,30.4,41.1,30,36.7,73.8,2.4,26.3,10.8,90.8,Cloudy skies throughout the day with rain,rain
NgheAn,2021-06-11,31.7,27.2,29.5,40.7,30.7,36.4,82.9,6.8,25.9,11.2,92.5,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2021-06-12,28.1,24.7,26.8,34.1,24.7,29.7,91.3,138,48.2,23.4,99.2,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2021-06-13,31.6,24.7,27.9,36.4,24.7,31.2,81.9,182.2,47.9,19.1,97.1,Cloudy skies throughout the day with rain clearing later.,rain
NgheAn,2021-06-14,33.2,26.1,30.1,40,26.1,34.7,71.2,0,33.5,19.1,58,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-06-15,35.1,27.2,31,43.6,30.3,37.1,69.9,0,26.3,18,58.8,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-06-16,36.1,28.9,32.1,44.2,34.8,39.1,67.3,0,29.2,15.8,32.8,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-06-17,36.6,28.8,32.1,46.6,34.7,40,69.7,0,25.6,14.4,30.6,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-06-18,37.2,29.4,32.7,46.4,35,40.3,65.9,0,29.2,18,7.9,Clear conditions throughout the day,clear-day
NgheAn,2021-06-19,37.7,29.4,33.3,46.5,36.3,40.8,62.8,0,30.2,18,26.1,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-06-20,38.6,31.3,34,51.9,35.4,41.3,58.4,0,33.1,18.7,31.3,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-06-21,38.3,29,33.8,48.6,34.2,42.3,62.5,0,27.4,15.5,72.1,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-06-22,37.3,30.9,33.5,54,38.5,43.8,67.4,0,23,11.2,94.2,Cloudy skies throughout the day,cloudy
NgheAn,2021-06-23,34.3,29.8,31.9,44.1,35.1,39.8,70,0,25.6,11.5,99.3,Cloudy skies throughout the day,cloudy
NgheAn,2021-06-24,35.3,29.1,31.5,43.5,35.3,38.8,70.7,0,24.5,14.3,94.7,Cloudy skies throughout the day,cloudy
NgheAn,2021-06-25,37.3,28.2,31.5,44.8,33.3,38.6,70.6,0,29.2,14,83.4,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-06-26,37.8,28.4,32.1,46,33.6,39,66.8,0,25.9,13,84,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-06-27,36.1,29.5,32.3,44.9,35.1,39.4,66.1,0,35.6,21.2,87.8,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-06-28,36,26.4,32.1,46.2,26.4,38,63.9,0,44.6,24.8,90.8,Cloudy skies throughout the day,cloudy
NgheAn,2021-06-29,34.5,28.8,31.7,41.8,33.7,37.8,65.7,0,36,18.7,95.3,Cloudy skies throughout the day,cloudy
NgheAn,2021-06-30,35.2,29.6,32.2,43.8,35.5,39.3,67,0,38.5,16.2,95.5,Cloudy skies throughout the day,cloudy
NgheAn,2021-07-01,37.2,29.8,32.7,47.6,34.8,39.6,63.9,0,31.7,17.3,95.5,Cloudy skies throughout the day,cloudy
NgheAn,2021-07-02,37.2,29.7,33,45.1,37.1,40.1,63.1,0,38.2,22.3,98.3,Cloudy skies throughout the day,cloudy
NgheAn,2021-07-03,38.2,29.8,33.4,47,36,40.6,62,0,34.6,17.6,85.8,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-07-04,38.6,29.9,32.9,49.8,35,42.2,68.8,0,30.2,13.7,65.6,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-07-05,35.6,30.1,32.4,50.1,37.3,43.1,74.1,1.6,28.4,13,67.8,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2021-07-06,33.6,28.7,30.6,41.5,34.8,38.6,78.4,0.1,26.3,14,67.2,Partly cloudy throughout the day with early morning rain,rain
NgheAn,2021-07-07,30.5,24.7,27.5,37.9,24.7,31.2,85.7,48,27.4,13.3,99.1,Cloudy skies throughout the day with rain,rain
NgheAn,2021-07-08,32.7,25.6,28.9,41.2,25.6,34,80.1,5,33.8,18,81.2,Partly cloudy throughout the day with early morning rain,rain
NgheAn,2021-07-09,31.7,26.1,29.1,40.7,26.1,35.1,82.3,0.3,34.9,18.4,40.5,Partly cloudy throughout the day with morning rain,rain
NgheAn,2021-07-10,31.2,26.2,28.9,39.1,26.2,35.1,84.8,31,38.9,19.1,45.7,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2021-07-11,31.7,27.6,29.5,41.3,32.3,36.7,83.2,4,29.9,15.1,46,Partly cloudy throughout the day with afternoon rain,rain
NgheAn,2021-07-12,34.1,26.2,30.1,45.1,26.2,37.3,79.5,0,27.7,15.1,31.7,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-07-13,33.2,27.1,30.4,43.3,30.8,37.8,78.5,0,31,16.9,22.5,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-07-14,33,27.1,30.4,42.3,30.6,37.9,77.5,0.1,31.7,16.9,20,Partly cloudy throughout the day with afternoon rain,rain
NgheAn,2021-07-15,33.3,27.1,30.3,41.9,30.3,37.4,77,0.2,28.8,13.7,34.8,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2021-07-16,33.6,26.2,30.2,42.3,26.2,37.1,77.8,0.9,29.9,14.8,24,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2021-07-17,35.2,26.7,31,43.5,26.7,38.6,75.8,0,20.5,13.7,37.8,Becoming cloudy in the afternoon,partly_cloudy_day
NgheAn,2021-07-18,36.7,25.1,31.1,44.1,25.1,38.6,74.9,0.6,22,11.2,89.4,Partly cloudy throughout the day with afternoon rain,rain
NgheAn,2021-07-19,34.8,25.2,30.7,42.6,25.2,37,74,20,31.7,9.4,95.3,Cloudy skies throughout the day with early morning rain,rain
NgheAn,2021-07-20,35.1,29.1,31.6,41.1,35.1,37.8,67.2,0,35.6,13.3,94.8,Cloudy skies throughout the day,cloudy
NgheAn,2021-07-21,35.1,28.2,30.5,42.4,32.1,36.1,70.2,5.2,24.5,11.5,94.3,Cloudy skies throughout the day with rain,rain
NgheAn,2021-07-22,33.1,28.2,30.4,38.9,32.3,35.9,71.1,2.6,31,14.4,97.9,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2021-07-23,31.2,26.2,28.9,37.3,26.2,33.5,77.9,8.6,40.7,22,98.8,Cloudy skies throughout the day with rain,rain
NgheAn,2021-07-24,28.1,25.2,27,33.5,25.2,30.2,89.9,65.1,45.7,20.9,99.2,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2021-07-25,32.1,26.7,29.3,41.8,26.7,35.9,83.4,7.8,31.7,19.1,88.3,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2021-07-26,35.2,27.1,30.9,42.6,30.9,36.9,71.2,0.3,37.4,14.4,79,Partly cloudy throughout the day with rain in the morning and afternoon,rain
NgheAn,2021-07-27,36.2,29.2,32.1,44.2,33.8,37.8,62.6,0,30.6,17.6,51.5,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-07-28,36.7,30,32.4,44.7,35.2,38.9,63.1,0,32,18,89.9,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-07-29,36.2,27.7,31.9,44.1,32.1,38.6,66.9,0.1,28.4,15.1,96.8,Cloudy skies throughout the day with morning rain,rain
NgheAn,2021-07-30,35.1,28.2,31.4,44.1,34,38.6,71.5,4,29.5,14.8,96.5,Cloudy skies throughout the day with early morning rain,rain
NgheAn,2021-07-31,35.2,30,31.8,42.6,36.3,38.5,67.2,0.5,38.5,21.6,89.5,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2021-08-01,33.7,28.7,31.1,42,33.6,37.8,70.7,0.3,30.2,15.1,97.9,Cloudy skies throughout the day with afternoon rain,rain
NgheAn,2021-08-02,34.7,29.7,31.4,41.2,34.3,37.3,66.8,0.2,32.4,16.2,96.5,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2021-08-03,36.8,29.4,32.5,46,34.3,38.9,63.1,0.4,31.3,18,89.2,Partly cloudy throughout the day with afternoon rain,rain
NgheAn,2021-08-04,35.5,30,32.2,44,35.4,38.6,63.7,0,32.8,19.1,95.9,Cloudy skies throughout the day,cloudy
NgheAn,2021-08-05,37.1,30.5,33,45.3,36.2,39.6,61.2,0.9,40.3,21.1,91.5,Cloudy skies throughout the day with afternoon rain,rain
NgheAn,2021-08-06,37.2,30.9,33.4,45.7,36.3,40.3,59.9,0,38.5,22.7,87.9,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-08-07,37.4,31.1,33.9,46.5,35.5,40.7,57.5,0,37.1,21.2,90.9,Cloudy skies throughout the day,cloudy
NgheAn,2021-08-08,38.3,31.2,33.8,46.7,37.3,41.8,60.9,0,30.6,17.6,90.9,Cloudy skies throughout the day,cloudy
NgheAn,2021-08-09,38.6,30.6,33.8,48.4,38.6,43.4,65.2,0.2,27.4,12.6,93.9,Cloudy skies throughout the day with morning rain,rain
NgheAn,2021-08-10,36,30.2,32.6,45.4,38.9,41.9,70.1,0.2,25.9,9,97.1,Cloudy skies throughout the day with afternoon rain,rain
NgheAn,2021-08-11,35.7,29.7,32.2,45.4,36.6,40.8,70.1,0,30.2,10.8,97.2,Cloudy skies throughout the day,cloudy
NgheAn,2021-08-12,37.3,29.1,31.8,46.6,34.3,38.3,66.8,0,28.8,13,89.5,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-08-13,36.4,28.5,31.9,43.2,34.1,37.8,65.5,0,34.9,19.8,79.2,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-08-14,34.3,29.7,31.5,41.2,34.2,37.6,66.7,0,33.1,14,95.4,Cloudy skies throughout the day,cloudy
NgheAn,2021-08-15,35.1,28.7,31.6,42.2,33.8,37.6,66.6,0,34.9,14,95.8,Cloudy skies throughout the day,cloudy
NgheAn,2021-08-16,34.7,29.1,31.7,39.8,33.5,36.5,62.3,0,29.5,14.4,84,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-08-17,37.1,28.7,32.3,44.4,32.7,39,65.4,0,25.6,12.2,42.9,Clearing in the afternoon,partly_cloudy_day
NgheAn,2021-08-18,37.2,29.1,32.5,44.7,35.1,39.7,65.9,0,26.3,14.4,59.6,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-08-19,35.8,28.2,31.4,47.1,31.9,39,71.9,0,27.4,13.7,75.4,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-08-20,34.7,27.1,31.4,43,30.5,38.3,71,0.1,35.6,16.2,36.6,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2021-08-21,36.1,27.7,32,46.6,32.4,40,70.8,0,33.5,19.8,56.1,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-08-22,38.2,28.7,32.7,46.1,34.6,40.4,66.2,0,28.4,11.9,58.8,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-08-23,38.7,29.2,32.6,44,36.1,39.8,65.6,0,25.2,11.2,40.2,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-08-24,36.2,29.2,32.1,45.4,34.6,39.2,67.3,0.2,39.6,19.8,77.7,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2021-08-25,34.8,28.2,31.7,44.9,33,38.5,68.7,2,31.3,16.9,62,Partly cloudy throughout the day with rain,rain
NgheAn,2021-08-26,33.7,27.2,29.9,43.6,30.7,36.7,78.9,5.6,31,16.6,64.6,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2021-08-27,32.2,25.7,28.4,39.9,25.7,33.2,84.4,32.3,34.2,18,86.8,Partly cloudy throughout the day with rain,rain
NgheAn,2021-08-28,29.1,25.7,27.6,35.3,25.7,31.3,86.8,32,31.3,14.8,86.8,Partly cloudy throughout the day with early morning rain,rain
NgheAn,2021-08-29,32.1,25.2,28.5,38.8,25.2,32.8,81.4,5.2,27.7,14.4,53.4,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2021-08-30,31.4,26.7,28.9,38.8,26.7,33.9,80.9,12.2,25.2,12.6,85.7,Partly cloudy throughout the day with rain,rain
NgheAn,2021-08-31,30.7,26.2,28.7,37.8,26.2,34,83.3,1,27.4,14,91.1,Cloudy skies throughout the day with afternoon rain,rain
NgheAn,2021-09-01,31.6,26.1,29,39.3,26.1,34.4,82.4,4.2,24.5,10.4,59.4,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2021-09-02,32.1,26.7,29.2,41.8,26.7,35,81.9,8.4,25.6,12.2,81.4,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2021-09-03,32.7,26.1,29.5,40.6,26.1,35,78.4,2.2,30.6,14.8,82.7,Partly cloudy throughout the day with afternoon rain,rain
NgheAn,2021-09-04,32.8,27.1,30.2,41.7,31,36.8,76.8,1.5,22.7,10.8,74.2,Partly cloudy throughout the day with rain,rain
NgheAn,2021-09-05,36.7,25.7,28.6,46.1,25.7,33.4,82.6,12,23.8,10.8,79.7,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2021-09-06,30.4,25.2,27.6,37.8,25.2,31.4,86.3,9,30.2,11.2,84.5,Partly cloudy throughout the day with rain in the morning and afternoon,rain
NgheAn,2021-09-07,30.7,25.7,27.2,37.4,25.7,29.8,88.3,5,34.2,16.6,93,Cloudy skies throughout the day with afternoon rain,rain
NgheAn,2021-09-08,30.7,25.1,26.9,36.4,25.1,29.2,89.5,117,49.3,25.2,98.1,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2021-09-09,29.2,25.1,26.9,35,25.1,29.2,89.6,60,30.2,13.3,87.3,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2021-09-10,31.7,25.7,28.6,39.2,25.7,32.8,82.8,0.2,24.8,13.3,78.8,Partly cloudy throughout the day with morning rain,rain
NgheAn,2021-09-11,32.6,27.1,29.5,42.2,30,35.9,80.2,3,30.2,12.6,98.7,Cloudy skies throughout the day with afternoon rain,rain
NgheAn,2021-09-12,34.7,27.6,30.7,43,32.7,38.5,79.1,0,18.4,10.8,83.5,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-09-13,33.7,27.7,29.4,42.9,31.6,36.1,82.5,10.8,37.1,12.2,94.9,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2021-09-14,28.7,26.3,27.7,35.3,26.3,31.9,90.2,17.9,30.6,11.9,95.8,Cloudy skies throughout the day with rain,rain
NgheAn,2021-09-15,31.2,25.7,28.4,39.9,25.7,33.3,85.6,21.1,25.2,10.4,89.7,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2021-09-16,31.6,26.5,28.5,38.8,26.5,33.5,84.7,0.7,17.6,7.2,88.8,Partly cloudy throughout the day with early morning rain,rain
NgheAn,2021-09-17,31.2,25.7,28.3,41.1,25.7,33.4,85.6,0.1,18,7.2,83.3,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2021-09-18,32.4,24.7,29.3,40.5,24.7,35.5,82.7,0.1,22,10.8,13.1,Clear conditions throughout the day with early morning rain,rain
NgheAn,2021-09-19,32.6,27.1,29.7,40.5,31,36.2,80.7,0,24.5,11.5,35.4,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2021-09-20,30.7,25.1,27.8,38.9,25.1,32.1,86.2,20.1,29.2,14,82.5,Partly cloudy throughout the day with rain,rain
NgheAn,2021-09-21,31,24.6,27.7,38.1,24.6,30.9,83.5,19,25.6,12.2,72.6,Partly cloudy throughout the day with early morning rain,rain
NgheAn,2021-09-22,29.8,24.2,27.4,35.8,24.2,30.1,84.1,74.4,23,10.8,80.5,Partly cloudy throughout the day with rain,rain
NgheAn,2021-09-23,31.6,25.7,27.9,39,25.7,31.6,86.3,1.1,33.1,14.4,85.6,Partly cloudy throughout the day with rain,rain
NgheAn,2021-09-24,28.7,25.7,27.1,33.6,25.7,30.3,89.1,43.5,47.5,23.8,98.3,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2021-09-25,28.2,24.6,26.4,33.1,24.6,27.8,90.4,81.7,40.7,20.9,99.9,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2021-09-26,30.6,24.7,27,37.2,24.7,29.4,87.6,15,33.5,18.7,84.3,Partly cloudy throughout the day with early morning rain,rain
NgheAn,2021-09-27,28.9,25.2,27,34.5,25.2,29.2,87,33,26.3,14.8,77.9,Partly cloudy throughout the day with rain,rain
NgheAn,2021-09-28,31.6,24.6,28.4,38.1,24.6,31.9,80.7,0,18.4,10.1,14.6,Clear conditions throughout the day,clear-day
NgheAn,2021-09-29,32.7,25.7,29.1,39.1,25.7,34.2,81.1,0,20.5,10.8,11.6,Clear conditions throughout the day,clear-day
NgheAn,2021-09-30,32.7,26.6,29.4,40.3,26.6,34.8,80.7,0,22,12.2,22.2,Clearing in the afternoon,partly_cloudy_day
NgheAn,2021-10-01,32.3,27.2,29.6,41.3,31,36.8,82.5,0.6,26.6,13.7,26.3,Partly cloudy throughout the day with afternoon rain,rain
NgheAn,2021-10-02,33.3,27.8,29.8,45.8,32.8,37.6,83.8,2.4,28.8,16.9,43.9,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2021-10-03,32.4,27.2,29.1,37.2,31.3,34,78.5,0.4,26.3,15.1,42,Partly cloudy throughout the day with early morning rain,rain
NgheAn,2021-10-04,31.6,26,28.6,38.4,26,33.3,83.6,0.1,26.3,13.3,39.3,Partly cloudy throughout the day with afternoon rain,rain
NgheAn,2021-10-05,28.4,24.7,26.8,34,24.7,29.3,90,75.6,39.2,19.8,88.4,Partly cloudy throughout the day with rain,rain
NgheAn,2021-10-06,28.4,24.6,26.6,33.6,24.6,28.9,90.6,204,33.5,16.2,98.6,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2021-10-07,31.3,24.7,28.2,38,24.7,31.7,81.9,1.2,44.6,15.5,93.9,Cloudy skies throughout the day with rain,rain
